store_id,product_id,forecast,current_stock,reorder_point,safety_stock,EOQ,order_qty,status
2,1,19,142,139.296397948525,2.1074740015224127,598.0561203997016,0.0,Stock OK
1,2,21,74,163.8748033437538,16.174262744783256,620.5452517091277,620.5452517091277,Reorder Required
1,1,21,85,164.0709978897468,16.1042854015548,621.1041438909425,621.1041438909425,Reorder Required
1,5,21,55,163.89658422830053,16.17102821870735,620.5977990356298,620.5977990356298,Reorder Required
3,3,21,50,163.6269205161472,16.23808236154261,619.8901165669299,619.8901165669299,Reorder Required
3,1,22,51,176.76582090139652,19.877810143360506,639.5541076556113,639.5541076556113,Reorder Required
2,4,22,75,176.2604191383779,20.1241501052757,638.0200298976418,638.0200298976418,Reorder Required
2,5,23,138,186.35821404128276,20.681136783891187,657.2243213423509,657.2243213423509,Reorder Required
2,4,22,149,172.5305693374972,18.12132717018272,634.4816410215159,634.4816410215159,Reorder Required
3,4,22,104,172.45447535960886,18.164451429180122,634.2366544268928,634.2366544268928,Reorder Required
3,2,22,50,172.83691421763288,17.944880624999968,635.4727838462985,635.4727838462985,Reorder Required
1,5,22,106,173.00552867075783,17.85513480649802,636.0025480657337,636.0025480657337,Reorder Required
1,2,20,129,158.60555050113936,13.319234726207933,615.4528254977909,615.4528254977909,Reorder Required
2,1,20,101,158.8038183664281,13.262991517808395,615.9916615840219,615.9916615840219,Reorder Required
1,4,19,72,138.22915301541119,1.8482336079736503,596.292327540508,596.292327540508,Reorder Required
2,3,19,104,138.54117034243436,1.4799602749633107,597.7776800941666,597.7776800941666,Reorder Required
2,5,19,126,138.67257200834547,1.4883127910402,598.0459526916236,598.0459526916236,Reorder Required
3,3,20,86,161.33677163486652,14.852434276060757,617.9851080959112,617.9851080959112,Reorder Required
1,1,20,69,160.8411707353983,14.993533119212916,616.6405976273356,616.6405976273356,Reorder Required
3,1,21,87,164.18998250465597,14.883293211351681,623.9101445838864,623.9101445838864,Reorder Required
3,5,21,109,163.96480085566233,14.979517151755447,623.238251576428,623.238251576428,Reorder Required
2,2,21,76,164.39862846150817,14.73929871177978,624.6465020808104,624.6465020808104,Reorder Required
1,3,22,148,176.5174272213205,17.80650183231294,643.2589334618557,643.2589334618557,Reorder Required
2,1,24,148,189.28299858692114,20.075444885632503,664.1899314254402,664.1899314254402,Reorder Required
3,2,22,71,178.4411215599643,18.746877945578788,645.2485618473523,645.2485618473523,Reorder Required
3,3,22,148,177.24896264133773,21.40721482427156,637.4179944635408,637.4179944635408,Reorder Required
1,4,21,115,174.81479769408753,21.673215465983986,631.8718083896098,631.8718083896098,Reorder Required
1,5,21,135,174.77943588038994,21.688382834966333,631.7675564951516,631.7675564951516,Reorder Required
1,3,23,125,187.30068578714767,24.202106258318825,652.0899451983081,652.0899451983081,Reorder Required
3,1,21,66,175.4261364583965,23.63205992647836,629.0857194268415,629.0857194268415,Reorder Required
3,4,20,71,158.61997449316905,18.340473281448734,604.755074048742,604.755074048742,Reorder Required
3,5,20,77,158.4823105394306,18.348282757374154,604.4414194730927,604.4414194730927,Reorder Required
2,4,20,72,160.9768378965575,16.55815355509332,613.6123705718597,613.6123705718597,Reorder Required
2,3,20,119,160.45099112745234,16.655964911210553,612.2860242503863,612.2860242503863,Reorder Required
2,2,20,68,161.17445800082163,16.55585135260514,614.0369429707386,614.0369429707386,Reorder Required
2,5,19,141,137.34285428862577,4.044439406063235,589.5150636154585,0.0,Stock OK
1,2,20,78,164.4493975284544,17.640948827215166,618.66840746854,618.66840746854,Reorder Required
1,1,21,120,165.12937540664112,17.36002779910183,620.689776877029,620.689776877029,Reorder Required
2,2,21,77,165.33597622083303,17.302050330691863,621.2451951518793,621.2451951518793,Reorder Required
1,1,21,138,164.745457452296,17.517616295000202,619.5514623062453,619.5514623062453,Reorder Required
2,5,21,134,164.67596260316586,17.543557881445963,619.350626079028,619.350626079028,Reorder Required
1,3,20,139,164.16915536328437,17.636701000189834,618.0865972761047,618.0865972761047,Reorder Required
3,3,21,144,165.0918135907442,17.23177344885792,620.8802199400259,620.8802199400259,Reorder Required
1,4,19,110,137.7274854628197,1.2753597646914638,596.447973301808,596.447973301808,Reorder Required
2,3,19,55,138.45272567243185,1.555093473910498,597.4208599857767,597.4208599857767,Reorder Required
2,4,20,85,161.23935376658227,14.933235426936136,617.6090603168852,617.6090603168852,Reorder Required
3,2,21,97,161.72922236664564,14.724910942443076,619.0809644132291,619.0809644132291,Reorder Required
2,1,22,71,175.53938349651284,18.652548052640466,639.5517120665371,639.5517120665371,Reorder Required
3,4,22,131,175.7773982402957,18.509132003838175,640.3286944793442,640.3286944793442,Reorder Required
3,5,22,77,175.58975040318077,18.64462506735629,639.6705108746887,639.6705108746887,Reorder Required
1,5,22,79,175.7157121571184,18.550572891140416,640.1187157310407,640.1187157310407,Reorder Required
1,2,23,57,186.88854150724688,20.536330575605817,658.5620536444155,658.5620536444155,Reorder Required
3,1,22,149,175.43507852487966,18.711316991843837,639.2192389356056,639.2192389356056,Reorder Required
1,5,22,86,175.40327808280162,18.732255052785916,639.111679297108,639.111679297108,Reorder Required
2,3,21,146,161.78405753583758,14.67481667677987,619.3018702744248,619.3018702744248,Reorder Required
1,2,20,116,161.23045988016258,14.844054961650796,617.7784958754391,617.7784958754391,Reorder Required
1,4,22,119,177.59846091810314,20.243256440929468,640.5056575760412,640.5056575760412,Reorder Required
3,3,22,143,177.6680856706829,20.20099052041168,640.7333395072121,640.7333395072121,Reorder Required
3,2,20,148,163.38423319052964,16.899264608910926,617.9864395893838,617.9864395893838,Reorder Required
2,1,20,60,163.3855007035339,16.898935238134552,617.9898080231627,617.9898080231627,Reorder Required
3,5,20,77,163.36409707276133,16.904705772257557,617.9324848966909,617.9324848966909,Reorder Required
1,3,22,102,176.62146863109248,20.6226901461734,637.7390540416728,637.7390540416728,Reorder Required
3,4,22,125,176.67141202484393,20.5915446707053,637.9047823273839,637.9047823273839,Reorder Required
2,5,20,105,160.25232864109702,14.90620936044012,615.5794804052506,615.5794804052506,Reorder Required
3,1,20,137,160.0313632667246,14.96524012303312,614.9862655112563,614.9862655112563,Reorder Required
2,4,20,141,160.86675630395504,14.520227759578093,617.6943471994264,617.6943471994264,Reorder Required
2,2,20,146,160.64086147542648,14.599537471038811,617.0499126697329,617.0499126697329,Reorder Required
1,1,20,108,161.1538437513599,14.48112179180701,618.3823569560734,618.3823569560734,Reorder Required
2,1,19,70,138.48951351191076,1.1920863187393989,598.292576095315,598.292576095315,Reorder Required
2,2,19,82,138.50374848907273,1.1805303071183206,598.3487673614383,598.3487673614383,Reorder Required
1,5,19,121,138.18953345915335,1.6013987264433565,596.7451548515925,596.7451548515925,Reorder Required
1,2,19,82,139.0631456549911,1.8183024431626427,598.1779941283446,598.1779941283446,Reorder Required
2,3,19,126,138.89795880113675,1.8584591176989749,597.7303344704078,597.7303344704078,Reorder Required
3,5,19,78,138.69577128684875,2.228935622470819,596.4801219146125,596.4801219146125,Reorder Required
1,4,19,86,137.60353666961817,1.8370039553651651,594.9476834184808,594.9476834184808,Reorder Required
3,3,19,135,137.96104417532297,1.9674052250858896,595.4450809318818,595.4450809318818,Reorder Required
3,2,19,72,139.8956685292608,2.6964433342741843,598.0785734104204,598.0785734104204,Reorder Required
2,5,19,88,140.34696553098715,2.397456562084387,599.7116615129636,599.7116615129636,Reorder Required
1,1,19,80,139.38525883343962,2.447034744003588,597.5094248667557,597.5094248667557,Reorder Required
3,1,19,131,139.33831881706513,2.463297896710637,597.3715201729837,597.3715201729837,Reorder Required
2,4,20,138,160.82759202819153,13.958556395616794,618.7960545970918,618.7960545970918,Reorder Required
1,3,21,64,161.08522494972235,13.869848167557755,619.5252359986756,619.5252359986756,Reorder Required
3,4,20,91,160.68277793384527,14.010567952877134,618.3812776865406,618.3812776865406,Reorder Required
3,2,20,76,159.18982044521985,14.419949838853267,614.3579852829165,614.3579852829165,Reorder Required
2,1,20,128,158.91418853015279,14.498013304529294,613.6070401285954,613.6070401285954,Reorder Required
3,1,22,106,173.57649026701864,19.047170453097593,634.7282980709214,634.7282980709214,Reorder Required
3,4,22,69,173.7356474603985,18.94937707012125,635.2557903961161,635.2557903961161,Reorder Required
1,4,20,145,160.4163468675788,15.039123324563214,615.6453442944513,615.6453442944513,Reorder Required
3,5,20,95,159.9807556741544,15.151089643765044,614.4848487094822,614.4848487094822,Reorder Required
2,5,22,87,176.91052577615832,20.943139999229924,637.6748825032732,637.6748825032732,Reorder Required
2,2,22,99,177.38926161202605,20.60206646403731,639.348587174119,639.348587174119,Reorder Required
1,2,22,58,177.71621782872325,20.40244551014102,640.4213283695269,640.4213283695269,Reorder Required
1,3,21,123,164.58859775614604,16.71528713531393,620.9080813994689,620.9080813994689,Reorder Required
2,4,21,97,164.67675767745382,16.686369777125265,621.1538317841582,621.1538317841582,Reorder Required
1,5,21,135,164.84433273956105,16.622630160632486,621.6390859270407,621.6390859270407,Reorder Required
1,1,21,57,165.1437427003752,16.509121395753652,622.5043704733948,622.5043704733948,Reorder Required
3,3,19,51,138.13671676401006,0.3987988965218619,599.251557132688,599.251557132688,Reorder Required
2,3,20,121,159.49556673006447,13.049450749753348,617.9044790535044,617.9044790535044,Reorder Required
1,3,20,127,159.58741099248076,13.024039540125413,618.1517993185684,618.1517993185684,Reorder Required
3,4,20,106,159.50234323349505,13.053146192689162,617.9109790246845,617.9109790246845,Reorder Required
3,3,20,140,159.40386527534287,13.089867463386327,617.6256910908565,617.6256910908565,Reorder Required
2,1,22,136,173.92310670051484,17.89938413418783,637.7900389890377,637.7900389890377,Reorder Required
2,5,22,76,173.5147102446628,18.207383660983428,636.3241211557147,636.3241211557147,Reorder Required
2,4,22,119,173.39916342747352,18.28179827281327,635.9348477491958,635.9348477491958,Reorder Required
3,2,20,66,161.08405511023994,15.004931775935408,617.1297618643283,617.1297618643283,Reorder Required
2,2,20,104,161.2523705499342,14.974861009628768,617.5486735137996,617.5486735137996,Reorder Required
3,1,20,62,160.9055033030247,15.097800709922529,616.5561696488134,616.5561696488134,Reorder Required
1,4,20,146,161.0189960201145,15.065487677325333,616.8643665757029,616.8643665757029,Reorder Required
3,5,19,77,137.86825785499988,1.5493918698899156,596.1566553741507,596.1566553741507,Reorder Required
2,3,19,135,138.32521888181378,1.3291994989543219,597.6355021173244,597.6355021173244,Reorder Required
1,2,19,62,138.68512925549717,1.3400405856160214,598.396412831271,598.396412831271,Reorder Required
1,5,19,130,138.84556467980832,1.15448061215571,599.1496693808962,599.1496693808962,Reorder Required
1,1,20,145,158.9838770640677,13.194541301919744,616.5173358307825,616.5173358307825,Reorder Required
3,2,20,117,159.1992378762,13.096611244362864,617.179406196451,617.179406196451,Reorder Required
1,4,22,96,172.7493032018754,17.50255725946616,636.2000037554418,636.2000037554418,Reorder Required
1,5,22,123,173.01430676255677,17.35064861171917,637.0536825611197,637.0536825611197,Reorder Required
1,1,22,134,172.79968071444475,17.506339635755033,636.2954698527684,636.2954698527684,Reorder Required
2,5,22,140,172.98693028215683,17.40433648113978,636.887782991698,636.887782991698,Reorder Required
2,2,22,143,172.97218745093483,17.4147632603901,636.8362641636546,636.8362641636546,Reorder Required
3,3,20,89,160.67060081629654,14.05409798780967,618.2638337219436,618.2638337219436,Reorder Required
2,4,20,93,160.56664647278552,14.09704146858622,617.9540310372884,617.9540310372884,Reorder Required
1,3,19,68,138.28461474436978,1.7466708591655402,596.635504415621,596.635504415621,Reorder Required
1,2,19,99,137.041800436645,1.5451001443447703,594.356167910704,594.356167910704,Reorder Required
2,3,19,144,137.35306857037574,1.5823364959299226,594.9568844352908,0.0,Stock OK
3,5,19,100,136.28633273304862,1.0806791186641982,593.717486744389,593.717486744389,Reorder Required
2,1,19,74,136.30654673907378,1.088177996969482,593.7454035363021,593.7454035363021,Reorder Required
3,1,19,77,136.43009594294762,1.097128277921371,593.9969528405162,593.9969528405162,Reorder Required
3,4,19,91,137.052742624521,1.2866388584837565,594.9467435625982,594.9467435625982,Reorder Required
2,2,19,73,137.55931273523967,0.9820395331657336,596.7214277004267,596.7214277004267,Reorder Required
2,4,20,72,159.11545659638108,13.267903049801859,616.640419905089,616.640419905089,Reorder Required
1,2,20,67,158.93142185121343,13.337725224778653,616.1035352963279,616.1035352963279,Reorder Required
3,5,22,140,173.16762128242925,17.9954587222705,636.0471643252002,636.0471643252002,Reorder Required
3,1,22,96,173.2892546062192,17.92079865446531,636.4493382508382,636.4493382508382,Reorder Required
3,2,23,115,184.81084626022542,19.79421336467947,655.9130550335065,655.9130550335065,Reorder Required
1,4,23,93,184.68248810649874,19.941051462412773,655.3658976648703,655.3658976648703,Reorder Required
3,3,23,129,184.47607158728664,20.18632039650359,654.4668450875317,654.4668450875317,Reorder Required
1,5,23,102,185.25520161172784,20.498570854947886,655.3961191862994,655.3961191862994,Reorder Required
2,3,24,143,193.62997234026275,20.020277682688764,672.7743123494286,672.7743123494286,Reorder Required
3,4,23,109,183.6100791139935,20.04404932254269,653.0237409482114,653.0237409482114,Reorder Required
2,5,23,133,183.81346111298802,19.865512412133626,653.7856861377863,653.7856861377863,Reorder Required
1,1,23,84,182.96891603757436,19.504440526864613,652.8209859711545,652.8209859711545,Reorder Required
2,1,23,124,183.15083616875452,19.311403722494024,653.5692817296477,653.5692817296477,Reorder Required
1,3,23,147,183.41135504280933,18.99048038389936,654.7279655949928,654.7279655949928,Reorder Required
1,2,22,60,172.4682864318926,17.090304228494492,636.4688495589234,636.4688495589234,Reorder Required
3,3,20,71,160.3862485580362,13.581484657785744,618.6606433232047,618.6606433232047,Reorder Required
3,4,21,57,160.84876502256776,13.355793927951135,620.1090598177934,620.1090598177934,Reorder Required
2,3,20,125,160.41732315440242,13.489805884467799,618.9192412326861,618.9192412326861,Reorder Required
3,5,19,74,138.45254122409335,0.8921394111257613,598.865276178524,598.865276178524,Reorder Required
2,1,19,79,137.94663285802383,0.8715962161092968,597.8078308901305,597.8078308901305,Reorder Required
3,1,19,142,137.39791968922594,0.8070578181333242,596.7511121717376,0.0,Stock OK
2,5,19,52,137.230640189234,0.7462765612711519,596.5184269947842,596.5184269947842,Reorder Required
1,5,19,98,136.95471758356715,0.7432306725254842,595.9218112814214,595.9218112814214,Reorder Required
1,3,20,87,161.95070276099688,15.733697462938522,617.4209430815026,617.4209430815026,Reorder Required
1,4,20,108,162.05310374508588,15.70532390507213,617.696987906374,617.696987906374,Reorder Required
2,2,22,56,174.1487644665296,18.779067435932422,636.4518802154419,636.4518802154419,Reorder Required
2,4,22,101,174.17893659702753,18.758816470440493,636.5551476850346,636.5551476850346,Reorder Required
1,1,22,75,174.2064162710007,18.739779267809745,636.6504002880157,636.6504002880157,Reorder Required
3,2,22,132,174.234442584421,18.723188529288116,636.7417492321105,636.7417492321105,Reorder Required
2,5,22,94,174.50155629121028,18.552741653386,637.6369171894763,637.6369171894763,Reorder Required
3,2,22,105,172.6469785153991,17.598969220118963,635.792662704131,635.792662704131,Reorder Required
1,4,22,58,172.50500910093567,17.68996231737199,635.3148380134099,635.3148380134099,Reorder Required
3,1,20,76,160.59470419227378,14.067775720481507,618.0749428219167,618.0749428219167,Reorder Required
2,4,21,147,160.98706150398564,13.940048577042909,619.1708725518927,619.1708725518927,Reorder Required
1,1,21,116,161.26536461157522,13.830745754273032,619.9863816644644,619.9863816644644,Reorder Required
1,5,21,143,161.24329439794536,13.839185999303837,619.9222276423307,619.9222276423307,Reorder Required
1,3,21,95,161.6184663400741,13.73929594814476,620.9203836302445,620.9203836302445,Reorder Required
2,1,19,98,139.76576854143738,1.0511781932075628,601.3723916242621,601.3723916242621,Reorder Required
2,3,21,107,164.43309420099118,15.289229648042502,623.5698526676076,623.5698526676076,Reorder Required
2,2,21,149,164.3859886750477,15.304551966050068,623.439333735415,623.439333735415,Reorder Required
3,5,21,61,164.3523795929645,15.315163035155928,623.3468653944958,623.3468653944958,Reorder Required
3,3,22,82,178.3619367293007,19.472133886652426,643.6213285419054,643.6213285419054,Reorder Required
3,4,22,139,178.22965373529544,19.575744477691334,643.143379254388,643.143379254388,Reorder Required
1,2,23,148,189.06824924156302,21.347921315636576,661.2645877027869,661.2645877027869,Reorder Required
2,5,25,66,198.68794991124815,21.214851299404106,680.2188775540408,680.2188775540408,Reorder Required
3,5,25,95,195.34989252832025,20.15223644740315,675.84415188676,675.84415188676,Reorder Required
1,5,25,122,195.29479145558184,20.280259251908436,675.4908493318068,675.4908493318068,Reorder Required
3,2,24,56,195.15183584133104,20.614239338794718,674.5698244247734,674.5698244247734,Reorder Required
1,2,23,149,184.6879993215904,19.972340465591145,655.3146217245561,655.3146217245561,Reorder Required
3,4,23,117,184.69458149513167,19.96397616980037,655.3443530135562,655.3443530135562,Reorder Required
2,2,22,68,172.68985575547129,17.70339015685842,635.6664665838845,635.6664665838845,Reorder Required
1,1,20,89,157.2136676173287,12.320575915777953,614.6193855379465,614.6193855379465,Reorder Required
1,4,19,128,137.61342894252456,0.6981512925870944,597.4593610939288,597.4593610939288,Reorder Required
2,4,19,127,137.2600949938865,0.7441110158156222,596.5875229287452,596.5875229287452,Reorder Required
2,3,19,109,137.7067577687903,0.8434106164379738,597.3460453815013,597.3460453815013,Reorder Required
1,3,19,82,137.12959432609293,0.7684475983473947,596.2491003624666,596.2491003624666,Reorder Required
3,1,19,74,137.86944580720376,0.9985588204618208,597.3624991228454,597.3624991228454,Reorder Required
3,3,19,126,137.64706231335936,1.0807649872559904,596.6974498019897,596.6974498019897,Reorder Required
2,1,19,136,137.70937963960935,1.0477412620120155,596.90569970607,596.90569970607,Reorder Required
2,5,19,95,138.39102239170126,1.3228507790919044,597.7928609154226,597.7928609154226,Reorder Required
1,3,19,141,138.4151118092272,1.2952111366320702,597.9056527669683,0.0,Stock OK
2,2,20,81,161.7639091842018,15.03428326228062,618.5023008474425,618.5023008474425,Reorder Required
3,5,21,50,162.08909810035345,14.917503665204004,619.4331047061703,619.4331047061703,Reorder Required
1,2,22,128,176.3389347786839,19.515103574938156,639.4232802710758,639.4232802710758,Reorder Required
3,3,22,99,175.90979874823614,19.90759645958232,637.7460524342106,637.7460524342106,Reorder Required
1,5,22,112,176.72500590838715,19.52115543226632,640.1975444221667,640.1975444221667,Reorder Required
3,1,22,60,176.4852693886924,19.652698285954138,639.4410977704306,639.4410977704306,Reorder Required
3,2,22,95,176.44731149881727,19.680617686678932,639.3067855186724,639.3067855186724,Reorder Required
2,4,20,135,162.34203577171422,15.483540425943929,618.7738497637667,618.7738497637667,Reorder Required
1,4,20,79,161.8620064100349,15.65388091248091,617.4021947217182,617.4021947217182,Reorder Required
2,3,19,63,138.547210943531,2.6609762675941386,595.2099008916156,595.2099008916156,Reorder Required
3,4,21,74,164.96701047284725,16.92772366013038,621.2564439829157,621.2564439829157,Reorder Required
1,1,22,54,173.42090118921115,19.031887918181727,634.4400784714803,634.4400784714803,Reorder Required
2,1,21,141,172.73192624249933,19.496999096105082,632.0643525579717,632.0643525579717,Reorder Required
2,1,21,59,172.84664422717537,19.434835357441145,632.4290487446737,632.4290487446737,Reorder Required
3,3,21,123,172.7920895435661,19.463311360957526,632.2578815904388,632.2578815904388,Reorder Required
1,3,23,125,185.81817449715317,21.882482606030734,653.7612470502607,653.7612470502607,Reorder Required
1,1,23,121,185.8873467999918,21.81078335747836,654.0420784656717,654.0420784656717,Reorder Required
1,5,21,113,170.78622202296788,18.43305425979479,630.2431856806103,630.2431856806103,Reorder Required
1,4,20,63,161.12255187185667,16.037831009220113,615.0256853803653,615.0256853803653,Reorder Required
3,5,20,130,161.5582144433634,15.826631908725815,616.395209638512,616.395209638512,Reorder Required
3,4,20,80,161.97995748035348,15.725106646775055,617.5008418401209,617.5008418401209,Reorder Required
1,2,20,130,162.05964701759,15.69871108509268,617.72475155295,617.72475155295,Reorder Required
2,4,19,108,137.22568885131165,1.6078707275465154,594.6217502098905,594.6217502098905,Reorder Required
3,1,19,121,137.54087349772308,1.66282085573581,595.1919811187297,595.1919811187297,Reorder Required
3,2,19,93,138.06163524168977,1.39735989765472,596.9114585010122,596.9114585010122,Reorder Required
2,3,19,69,138.16518652946917,1.4279047704922572,597.0708730486248,597.0708730486248,Reorder Required
2,5,19,106,138.6708005313663,1.3122440714379866,598.425750901443,598.425750901443,Reorder Required
2,2,19,124,139.19325458984812,1.560656752624836,599.022407228087,599.022407228087,Reorder Required
2,2,19,81,139.525554071562,1.5559036120230771,599.7554407407102,599.7554407407102,Reorder Required
2,4,19,74,139.58080217793778,1.780505565853488,599.3872362874961,599.3872362874961,Reorder Required
3,5,21,93,161.93109102860234,14.584083515768116,619.8021443642,619.8021443642,Reorder Required
1,3,20,81,161.5868153428111,14.726983653037987,618.7766650344809,618.7766650344809,Reorder Required
1,4,22,109,174.97864866337466,18.860654583209502,637.9826903118716,637.9826903118716,Reorder Required
2,5,22,135,174.98240656805802,18.858546077257245,637.9946768650653,637.9946768650653,Reorder Required
1,5,22,104,174.41071268229928,19.158240598874023,636.2117364887832,636.2117364887832,Reorder Required
1,1,22,50,174.12857762950313,19.31314224509573,635.3156353639655,635.3156353639655,Reorder Required
3,2,22,81,174.5982893672309,18.972588345739936,636.9760080301534,636.9760080301534,Reorder Required
3,3,20,85,160.8557676903809,14.484465230713655,617.7466274277976,617.7466274277976,Reorder Required
3,4,20,61,161.10322712692795,14.380576703941601,618.4875989309384,618.4875989309384,Reorder Required
3,1,19,94,138.04835309916794,1.8374031640939337,595.920636652123,595.920636652123,Reorder Required
1,2,19,138,137.7984600795614,1.7662328233169868,595.5295539537493,0.0,Stock OK
2,1,19,75,137.66108258816595,1.795450768993869,595.1647767875345,595.1647767875345,Reorder Required
2,3,19,140,137.57838064032097,1.8004260673219932,594.9727089728248,0.0,Stock OK
2,3,20,102,157.86963254832074,13.527751272386357,613.4491867751677,613.4491867751677,Reorder Required
3,3,22,148,173.12918368526826,19.103725418217106,633.6926489545998,633.6926489545998,Reorder Required
3,1,22,76,173.29971312985433,19.017820120167492,634.2199424069568,634.2199424069568,Reorder Required
3,5,22,58,173.6823265585254,18.691751421863955,635.6748940236748,635.6748940236748,Reorder Required
2,1,23,88,184.1933443002152,20.2957847126885,653.6852084771125,653.6852084771125,Reorder Required
3,4,23,119,184.3817289911936,20.076111800084433,654.4984463298969,654.4984463298969,Reorder Required
1,1,23,109,184.30865102090354,20.17210546702084,654.1616179025704,654.1616179025704,Reorder Required
1,5,23,126,186.51207322138026,21.073744311647257,656.7506052640233,656.7506052640233,Reorder Required
1,4,22,68,174.11891724212083,18.801102003585424,636.3456078155813,636.3456078155813,Reorder Required
1,2,23,133,184.77919924304973,20.545668768800816,654.354854707514,654.354854707514,Reorder Required
2,4,25,52,198.26833602552827,21.986858202548834,677.9314093274982,677.9314093274982,Reorder Required
2,2,25,72,205.44603641801868,24.704323830444025,686.4542701159797,686.4542701159797,Reorder Required
2,5,25,122,205.44814394114405,24.699893848975023,686.4666846751336,686.4666846751336,Reorder Required
1,3,27,70,216.62236485455927,23.012760428397694,710.4701944866662,710.4701944866662,Reorder Required
3,2,26,65,209.3669612711391,25.75413164123625,691.885017361548,691.885017361548,Reorder Required
1,4,26,122,209.5448874738061,25.365215118687857,692.9521752700963,692.9521752700963,Reorder Required
1,5,26,99,213.4155414285503,26.423159078905265,698.223355369185,698.223355369185,Reorder Required
2,4,25,125,202.5708464349882,26.583920308535692,677.364789017785,677.364789017785,Reorder Required
1,1,23,145,185.46619100445952,24.132343717334987,648.552532621686,648.552532621686,Reorder Required
3,4,23,109,185.71347019130275,23.990368017695463,649.3344520868308,649.3344520868308,Reorder Required
2,2,22,66,180.5677691011517,21.520411809838436,643.9403555528223,643.9403555528223,Reorder Required
3,1,22,139,180.59656806165842,21.50075112057573,644.0384481839972,644.0384481839972,Reorder Required
3,3,22,68,180.2845749845591,21.67543775582996,643.0526255319019,643.0526255319019,Reorder Required
2,5,22,124,174.91259404418008,18.951129691368294,637.6627774748763,637.6627774748763,Reorder Required
1,3,22,63,174.3449810452379,19.23717105509779,635.915260787839,635.915260787839,Reorder Required
3,5,24,115,191.32902224427593,22.689631194575888,663.0738901571577,663.0738901571577,Reorder Required
1,2,24,65,191.56222763665448,22.487324864559234,663.9295332220063,663.9295332220063,Reorder Required
2,3,24,62,190.02344325251437,21.92190816167065,662.0156467084767,662.0156467084767,Reorder Required
2,1,23,53,189.9389508279571,22.030827886284136,661.6346902813118,661.6346902813118,Reorder Required
3,2,25,135,199.38414853353936,21.750721926797237,680.5260607556316,680.5260607556316,Reorder Required
1,3,26,132,213.40441712073206,27.784996606941633,695.6553358808693,695.6553358808693,Reorder Required
2,5,28,90,224.71319054660285,25.88325212940698,719.9847593737984,719.9847593737984,Reorder Required
3,1,27,63,217.02630846098066,25.683264573380566,706.2992638644959,706.2992638644959,Reorder Required
2,2,27,111,216.60908134478157,27.247288145178594,702.6330810288595,702.6330810288595,Reorder Required
1,2,25,144,209.67728953321733,29.608337805809832,685.175511302989,685.175511302989,Reorder Required
1,1,25,72,209.57482101294156,29.757430520253106,684.6967395957722,684.6967395957722,Reorder Required
1,4,25,86,204.21401676967463,29.060569457104243,675.7588764233258,675.7588764233258,Reorder Required
3,2,22,106,178.44281646109812,20.864488598787915,640.959602414019,640.959602414019,Reorder Required
2,1,20,118,154.83593442809416,10.941558049036962,612.4975065742593,612.4975065742593,Reorder Required
3,5,21,90,163.55516915618364,15.580644253508195,621.1205403455259,621.1205403455259,Reorder Required
2,4,22,90,175.5516095411988,17.904568503693067,641.0993347295253,641.0993347295253,Reorder Required
1,5,22,66,175.63461328923367,17.81768074088469,641.4446885193018,641.4446885193018,Reorder Required
3,4,22,69,175.86819984302463,17.584678648526257,642.3922101688785,642.3922101688785,Reorder Required
3,3,23,116,183.32120010654282,20.318480922961687,651.8982857887697,651.8982857887697,Reorder Required
2,3,23,78,183.3639026680327,20.270584203947013,652.0794278930798,652.0794278930798,Reorder Required
1,2,23,113,183.63779489493277,19.936289572052385,653.2941223569068,653.2941223569068,Reorder Required
3,3,22,119,173.19764811724133,18.32381929332476,635.4354385589771,635.4354385589771,Reorder Required
3,1,20,99,161.66393533754007,14.97012321265031,618.4268141570695,618.4268141570695,Reorder Required
2,3,21,61,162.21726608477917,14.781720707730821,619.9883297439825,619.9883297439825,Reorder Required
2,5,21,76,162.16424909807685,14.80268322770669,619.8327628290733,619.8327628290733,Reorder Required
2,1,19,128,140.37522320698181,1.748748164585857,601.1813571774121,601.1813571774121,Reorder Required
1,1,19,52,140.35506575745976,1.7964519506263845,601.0341922737019,601.0341922737019,Reorder Required
1,3,19,66,140.15376479967958,2.183529340298212,599.7567122394248,599.7567122394248,Reorder Required
3,5,19,145,139.98545200060533,2.227154617470982,599.2958877170778,0.0,Stock OK
3,4,19,59,139.15827657184556,2.362072502561971,597.1995029498011,597.1995029498011,Reorder Required
2,4,21,122,167.47863222567923,18.88355856711366,622.4215491895714,622.4215491895714,Reorder Required
1,5,21,57,168.39682476177782,18.676941515550567,624.7728580673651,624.7728580673651,Reorder Required
2,2,21,118,167.2980741811523,18.939462433631768,621.9261169248149,621.9261169248149,Reorder Required
1,4,21,128,167.31007125063596,18.93504839732775,621.9605140283511,621.9605140283511,Reorder Required
3,2,21,133,167.97538727505605,18.69656166357259,623.8519246709537,623.8519246709537,Reorder Required
1,3,21,75,167.90398834973587,18.724539804412114,623.6442364902055,623.6442364902055,Reorder Required
3,4,21,98,168.46276375695865,18.501110975751878,625.2771000875216,625.2771000875216,Reorder Required
3,3,19,119,139.30224512793583,2.377390609950921,597.4802560937803,597.4802560937803,Reorder Required
2,4,19,51,138.19806467959162,1.815690061619046,596.2955088087018,596.2955088087018,Reorder Required
1,2,19,149,138.36756084546704,1.7768203500272606,596.7508470329468,0.0,Stock OK
